joblinks
https://www.linkedin.com/in/bharat-sharma-0a4393155
https://www.linkedin.com/jobs/view/spotfire-developer-at-mnr-consulting-services-4212806915?position=1&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=KCYCqQshMWQmxxB%2BeaXIIA%3D%3D
https://www.linkedin.com/jobs/view/spotfire-developer-at-kayconnect-llc-4214064625?position=2&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=sBBFgBsc%2BCTOfqp2gpRfRQ%3D%3D
https://www.linkedin.com/jobs/view/senior-spotfire-developer-%EF%BF%BD-bi-data-visualization-at-mda-edge-4206989666?position=3&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=z8cBGfQG1XdEvIpvZrzbZw%3D%3D
https://www.linkedin.com/jobs/view/senior-spotfire-developer-%E2%80%93-bi-data-visualization-at-mda-edge-4208415785?position=4&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=5j1A80qhonDeKoWaQAvevw%3D%3D
https://www.linkedin.com/jobs/view/spotfire-developer-at-jobs-via-dice-4212821500?position=5&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=O%2BBWgAYa47mTqUhv30InSA%3D%3D
https://www.linkedin.com/jobs/view/spotfire-developer-at-jobs-via-dice-4212823270?position=6&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=zYB4UUcWT2j4kE1WSd0Slg%3D%3D
https://www.linkedin.com/jobs/view/visualization-developer-at-loma-linda-university-health-4204971889?position=7&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=3stovXqpTDXxeMUpMopDYg%3D%3D
https://www.linkedin.com/jobs/view/tibco-developer-remote-at-novia-infotech-4202277849?position=8&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=1IBWGYWj3A0VA1xAJunD3Q%3D%3D
https://www.linkedin.com/jobs/view/python-developer-at-aequor-4205208009?position=9&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=v09xdZyALg1cqVRC%2F9hgzA%3D%3D
https://www.linkedin.com/jobs/view/epic-business-intelligence-developer-at-cook-children-s-health-care-system-4205737843?position=10&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=Mf2zWSKA%2FKYNX096BVvQ5w%3D%3D
https://www.linkedin.com/jobs/view/python-developer-at-eclaro-4203683118?position=11&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=tGwhHeV%2FLu5G%2BG4IWK8BcQ%3D%3D
https://www.linkedin.com/jobs/view/business-intelligence-developer-sr-at-cook-children-s-health-care-system-4194443434?position=12&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=kP114qFQKsr62HfCzwDCLQ%3D%3D
https://www.linkedin.com/jobs/view/developer-model-based-quality-mbq-at-ge-aerospace-4187453087?position=13&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=Y7KOkmuG52U7QFRzD4EO6g%3D%3D
https://www.linkedin.com/jobs/view/python-developer-at-axelon-services-corporation-4208442757?position=14&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=pEB5OFNrm6cDehS7NJZw1Q%3D%3D
https://www.linkedin.com/jobs/view/business-intel-developer-at-lexington-medical-center-4143710321?position=15&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=e%2Bg1AfDNZ0lgsKrif2kZmQ%3D%3D
https://www.linkedin.com/jobs/view/senior-aws-cloud-developer-at-five-rivers-it-inc-4181491409?position=16&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=GxztJyYw9wSnFhA9HpcsqQ%3D%3D
https://www.linkedin.com/jobs/view/data-platform-architect-at-murphy-oil-corporation-4190005737?position=17&pageNum=0&refId=Az3CzkbMAerECChaEcf%2B%2Fw%3D%3D&trackingId=QW%2BxXx93Tv1S3ZxYMrgqvQ%3D%3D
